Date,Category,Product,Quantity,Unit Price,Discount %,Revenue,Shipping Cost,Profit,Region,Salesperson,Customer ID,Return Status
2024-08-22,Groceries,Coffee Beans,4,$11.24,0%,$44.96,$5.51,$14.33,West,Frank,CUST0059,No
2024-08-22,Furniture,Standing Desk,19,$402.21,0%,"$7,641.99",$7.79,"$4,043.05",North,Alice,CUST0140,No
2024-08-23,Sports,Tennis Racket,9,$172.76,10%,"$1,399.36",$45.01,$655.64,North,Alice,CUST0180,No
2024-08-23,Clothing,Dress,20,$44.60,0%,$892.00,$30.17,$357.11,Central,Hank,CUST0056,No
2024-08-23,Electronics,Smartphone,19,$531.13,0%,"$10,091.47",$13.13,"$3,384.22",South,Eve,CUST0105,No
2024-08-24,Furniture,Office Chair,7,$320.49,15%,"$1,906.92",$14.17,$737.39,North,Carlos,CUST0148,No
2024-08-24,Groceries,Olive Oil,12,$8.27,5%,$94.28,$15.88,$20.47,West,Alice,CUST0176,No
2024-08-24,Sports,Yoga Mat,14,$36.35,5%,$483.45,$45.96,$155.82,Central,Diana,CUST0116,Yes
2024-08-24,Furniture,Dining Table,13,$952.13,0%,"$12,377.69",$39.35,"$4,525.13",South,Hank,CUST0173,No
2024-08-24,Groceries,Olive Oil,11,$6.94,0%,$76.34,$10.22,$20.60,South,Eve,CUST0175,No
2024-08-25,Groceries,Cheese,20,$14.78,15%,$251.26,$45.54,$39.82,Central,Alice,CUST0109,No
2024-08-25,Clothing,Sneakers,6,$50.69,10%,$273.73,$22.42,$95.86,East,Carlos,CUST0192,No
2024-08-25,Electronics,Smartphone,15,$301.87,15%,"$3,848.84",$30.91,"$1,942.09",East,Hank,CUST0019,No
2024-08-26,Sports,Tennis Racket,16,$119.42,5%,"$1,815.18",$40.98,$566.93,South,Alice,CUST0031,No
2024-08-26,Clothing,T-Shirt,7,$38.67,5%,$257.16,$29.67,$99.82,West,Eve,CUST0155,No
2024-08-27,Clothing,Jacket,10,$142.19,15%,"$1,208.62",$38.31,$474.72,North,Grace,CUST0183,No
2024-08-28,Clothing,Jacket,8,$60.07,10%,$432.50,$33.24,$173.93,West,Hank,CUST0023,No
2024-08-28,Sports,Bicycle Helmet,16,$96.79,20%,"$1,238.91",$28.43,$485.42,East,Diana,CUST0192,No
2024-08-28,Clothing,T-Shirt,6,$23.07,0%,$138.42,$14.48,$46.59,North,Frank,CUST0142,No
2024-08-28,Clothing,Sneakers,9,$158.71,0%,"$1,428.39",$7.29,$538.59,Central,Alice,CUST0009,No
2024-08-28,Electronics,Headphones,2,$196.46,0%,$392.92,$35.87,$155.10,West,Bob,CUST0108,Yes
2024-08-28,Furniture,Office Chair,20,$213.51,0%,"$4,270.20",$7.39,"$1,335.16",South,Diana,CUST0038,No
2024-08-28,Groceries,Pasta,14,$9.94,0%,$139.16,$5.65,$67.65,Central,Bob,CUST0177,No
2024-08-29,Sports,Dumbbells,8,$147.31,20%,$942.78,$7.69,$481.63,West,Diana,CUST0038,No
2024-08-29,Furniture,Sofa,10,$620.32,15%,"$5,272.72",$10.55,"$2,066.60",North,Carlos,CUST0050,No
2024-08-29,Sports,Dumbbells,8,$38.90,10%,$280.08,$3.80,$142.56,West,Frank,CUST0133,No
2024-08-29,Clothing,Jeans,2,$62.44,20%,$99.90,$34.33,-$3.56,East,Alice,CUST0043,No
2024-08-29,Electronics,Tablet,19,$364.64,15%,"$5,888.94",$21.33,"$2,189.89",South,Carlos,CUST0028,Yes
2024-08-29,Clothing,Jeans,16,$97.95,10%,"$1,410.48",$26.49,$413.80,West,Bob,CUST0027,No
2024-08-30,Electronics,Headphones,5,$227.30,0%,"$1,136.50",$29.58,$451.08,Central,Bob,CUST0107,No
2024-08-31,Sports,Dumbbells,16,$126.28,15%,"$1,717.41",$42.76,$717.44,West,Frank,CUST0012,No
2024-08-31,Groceries,Coffee Beans,15,$28.36,0%,$425.40,$12.74,$196.36,North,Frank,CUST0158,No
2024-08-31,Groceries,Cheese,18,$21.96,20%,$316.22,$3.27,$102.72,West,Hank,CUST0105,No
2024-09-01,Furniture,Standing Desk,10,$633.66,20%,"$5,069.28",$18.64,"$2,536.35",West,Grace,CUST0032,No
2024-09-03,Clothing,T-Shirt,7,$20.08,20%,$112.45,$15.55,$33.65,East,Eve,CUST0161,No
2024-09-03,Clothing,Jacket,8,$142.47,20%,$911.81,$16.52,$267.71,East,Hank,CUST0035,No
2024-09-03,Clothing,Sneakers,12,$43.12,20%,$413.95,$40.92,$177.71,North,Bob,CUST0188,No
2024-09-03,Groceries,Chocolate,20,$14.53,20%,$232.48,$32.40,$91.23,West,Eve,CUST0155,No
2024-09-04,Clothing,T-Shirt,12,$41.85,5%,$477.09,$19.78,$194.02,East,Frank,CUST0063,No
2024-09-05,Sports,Dumbbells,17,$124.35,20%,"$1,691.16",$17.21,$788.99,West,Frank,CUST0053,No
2024-09-05,Furniture,Office Chair,8,$469.38,15%,"$3,191.78",$23.84,"$1,484.57",West,Carlos,CUST0137,No
2024-09-05,Furniture,Dining Table,7,$314.78,10%,"$1,983.11",$33.44,$918.63,North,Carlos,CUST0179,No
2024-09-05,Groceries,Chocolate,11,$10.32,10%,$102.17,$13.45,$42.77,Central,Grace,CUST0031,No
2024-09-05,Groceries,Olive Oil,3,$7.49,0%,$22.47,$34.11,-$22.27,North,Bob,CUST0029,No
2024-09-05,Groceries,Olive Oil,6,$7.16,20%,$34.37,$48.69,-$38.14,South,Grace,CUST0101,No
2024-09-05,Furniture,Office Chair,18,$354.88,10%,"$5,749.06",$45.94,"$2,523.14",North,Bob,CUST0099,No
2024-09-06,Sports,Yoga Mat,1,$36.60,20%,$29.28,$12.92,$2.59,North,Eve,CUST0159,Yes
2024-09-06,Electronics,Monitor,4,$491.52,0%,"$1,966.08",$14.11,$912.80,North,Carlos,CUST0096,No
2024-09-06,Sports,Running Shoes,2,$125.31,0%,$250.62,$36.99,$73.09,South,Bob,CUST0084,No
2024-09-06,Electronics,Tablet,8,$230.86,10%,"$1,662.19",$16.60,$821.48,North,Alice,CUST0124,No
2024-09-06,Electronics,Tablet,3,$395.20,20%,$948.48,$32.03,$440.61,West,Hank,CUST0100,No
2024-09-06,Sports,Tennis Racket,9,$110.56,0%,$995.04,$42.29,$467.25,East,Diana,CUST0117,No
2024-09-06,Furniture,Office Chair,19,$267.19,0%,"$5,076.61",$7.99,"$2,673.44",Central,Diana,CUST0126,No
2024-09-07,Furniture,Sofa,16,$973.20,0%,"$15,571.20",$45.66,"$6,806.27",West,Grace,CUST0096,No
2024-09-07,Electronics,Laptop,15,"$1,215.76",10%,"$16,412.76",$34.59,"$5,518.44",West,Hank,CUST0060,No
2024-09-07,Furniture,Office Chair,6,$231.96,15%,"$1,183.00",$18.58,$634.51,South,Alice,CUST0084,No
2024-09-07,Sports,Yoga Mat,14,$28.96,15%,$344.62,$47.81,$134.29,West,Bob,CUST0117,No
2024-09-08,Electronics,Webcam,5,$95.05,0%,$475.25,$28.40,$232.77,West,Hank,CUST0011,No
2024-09-09,Electronics,Tablet,12,$255.03,0%,"$3,060.36",$47.32,"$1,135.58",North,Carlos,CUST0011,No
2024-09-09,Groceries,Pasta,13,$3.12,20%,$32.45,$5.47,$8.65,South,Grace,CUST0056,No
2024-09-09,Sports,Bicycle Helmet,9,$88.59,0%,$797.31,$37.31,$264.99,West,Diana,CUST0152,No
2024-09-09,Groceries,Chocolate,4,$9.24,15%,$31.42,$36.97,-$20.87,East,Carlos,CUST0166,No
2024-09-09,Clothing,Jeans,16,$63.26,0%,"$1,012.16",$3.83,$491.11,East,Diana,CUST0081,No
2024-09-10,Furniture,Bookshelf,10,$120.01,0%,"$1,200.10",$27.88,$689.85,West,Eve,CUST0034,Yes
2024-09-11,Electronics,Monitor,10,$566.80,20%,"$4,534.40",$31.66,"$2,166.98",Central,Grace,CUST0007,No
2024-09-11,Clothing,Jeans,17,$110.58,20%,"$1,503.89",$36.24,$574.24,Central,Frank,CUST0058,No
2024-09-11,Groceries,Pasta,20,$6.37,15%,$108.29,$28.30,$10.53,Central,Grace,CUST0179,No
2024-09-11,Clothing,Jacket,18,$98.45,0%,"$1,772.10",$45.61,$664.11,South,Grace,CUST0134,No
2024-09-12,Sports,Running Shoes,13,$135.48,20%,"$1,408.99",$41.37,$506.35,West,Alice,CUST0034,No
2024-09-12,Electronics,Webcam,4,$148.45,20%,$475.04,$30.15,$214.08,North,Frank,CUST0073,No
2024-09-12,Groceries,Cheese,9,$10.30,5%,$88.06,$39.79,$3.29,Central,Frank,CUST0041,No
2024-09-12,Groceries,Coffee Beans,17,$20.63,0%,$350.71,$21.71,$120.37,North,Carlos,CUST0128,Yes
2024-09-12,Furniture,Office Chair,6,$138.16,0%,$828.96,$43.65,$331.92,West,Hank,CUST0134,No
2024-09-12,Groceries,Cheese,10,$5.42,0%,$54.20,$9.85,$14.49,East,Frank,CUST0067,No
2024-09-12,Sports,Bicycle Helmet,18,$84.19,10%,"$1,363.88",$6.77,$751.51,West,Diana,CUST0079,No
2024-09-12,Clothing,Sneakers,1,$48.39,0%,$48.39,$39.30,-$21.40,South,Diana,CUST0024,No
2024-09-13,Furniture,Office Chair,6,$382.84,0%,"$2,297.04",$31.93,$965.34,East,Hank,CUST0039,No
2024-09-15,Electronics,Monitor,16,$277.95,5%,"$4,224.84",$19.01,"$1,292.17",West,Bob,CUST0017,Yes
2024-09-16,Groceries,Pasta,11,$5.59,20%,$49.19,$6.97,$17.95,South,Frank,CUST0032,No
2024-09-16,Sports,Yoga Mat,2,$52.87,15%,$89.88,$46.12,-$10.30,East,Frank,CUST0176,No
2024-09-16,Sports,Dumbbells,10,$20.73,0%,$207.30,$7.42,$94.02,North,Eve,CUST0009,No
2024-09-16,Furniture,Bookshelf,13,$232.02,0%,"$3,016.26",$18.51,$919.69,South,Frank,CUST0054,No
2024-09-17,Clothing,Jacket,2,$228.30,20%,$365.28,$13.79,$106.27,North,Diana,CUST0011,No
2024-09-17,Sports,Running Shoes,15,$172.37,0%,"$2,585.55",$17.67,"$1,407.06",South,Frank,CUST0088,No
2024-09-17,Groceries,Coffee Beans,18,$29.79,0%,$536.22,$27.42,$201.74,South,Diana,CUST0176,Yes
2024-09-17,Clothing,Jeans,3,$43.80,10%,$118.26,$28.63,$17.20,East,Bob,CUST0152,No
2024-09-17,Clothing,Sneakers,10,$133.51,0%,"$1,335.10",$32.35,$607.19,South,Bob,CUST0152,No
2024-09-17,Furniture,Bookshelf,12,$68.09,0%,$817.08,$28.85,$307.75,Central,Grace,CUST0100,No
2024-09-17,Electronics,Headphones,13,$249.54,0%,"$3,244.02",$6.13,"$1,150.05",West,Eve,CUST0131,Yes
2024-09-18,Furniture,Sofa,5,"$1,395.39",0%,"$6,976.95",$24.67,"$3,629.90",West,Eve,CUST0174,No
2024-09-18,Electronics,Monitor,15,$540.13,5%,"$7,696.85",$3.37,"$2,396.32",South,Eve,CUST0054,No
2024-09-18,Electronics,Tablet,10,$657.06,0%,"$6,570.60",$27.50,"$3,170.32",West,Bob,CUST0009,No
2024-09-18,Furniture,Bookshelf,3,$215.69,5%,$614.72,$12.99,$285.86,West,Carlos,CUST0074,No
2024-09-18,Clothing,Jacket,13,$183.53,15%,"$2,028.01",$44.80,$742.94,South,Hank,CUST0116,No
2024-09-18,Electronics,Laptop,19,"$1,069.38",0%,"$20,318.22",$12.13,"$9,519.36",East,Hank,CUST0163,No
2024-09-19,Clothing,Jeans,14,$32.46,5%,$431.72,$4.72,$213.51,Central,Carlos,CUST0005,No
2024-09-20,Clothing,T-Shirt,8,$32.14,0%,$257.12,$47.73,$30.03,East,Alice,CUST0154,No
2024-09-20,Furniture,Standing Desk,17,$683.57,10%,"$10,458.62",$31.41,"$3,255.93",East,Bob,CUST0189,No
2024-09-20,Furniture,Dining Table,3,$505.40,0%,"$1,516.20",$31.02,$674.30,East,Diana,CUST0175,No
2024-09-21,Groceries,Chocolate,8,$11.36,10%,$81.79,$4.93,$33.45,South,Hank,CUST0155,No
2024-09-21,Electronics,Laptop,9,$837.99,10%,"$6,787.72",$6.31,"$2,393.25",West,Grace,CUST0111,No
2024-09-21,Sports,Yoga Mat,17,$55.06,15%,$795.62,$3.23,$324.83,South,Hank,CUST0128,Yes
2024-09-21,Electronics,Laptop,6,"$1,459.09",0%,"$8,754.54",$37.53,"$3,754.60",South,Diana,CUST0008,No
2024-09-21,Electronics,Monitor,15,$296.18,0%,"$4,442.70",$49.05,"$1,836.24",Central,Bob,CUST0105,No
2024-09-22,Sports,Dumbbells,12,$92.02,0%,"$1,104.24",$16.75,$329.58,West,Alice,CUST0155,No
2024-09-22,Furniture,Office Chair,7,$246.38,15%,"$1,465.96",$17.53,$490.27,Central,Grace,CUST0022,No
2024-09-22,Electronics,Tablet,15,$336.92,0%,"$5,053.80",$44.61,"$2,550.30",North,Diana,CUST0171,Yes
2024-09-22,Clothing,T-Shirt,3,$31.74,0%,$95.22,$22.36,$14.97,North,Diana,CUST0071,No
2024-09-22,Groceries,Coffee Beans,15,$14.56,20%,$174.72,$22.73,$70.88,North,Bob,CUST0110,No
2024-09-22,Electronics,Tablet,4,$208.54,20%,$667.33,$15.98,$284.58,South,Hank,CUST0130,No
2024-09-22,Sports,Dumbbells,1,$71.73,5%,$68.14,$5.30,$33.79,Central,Carlos,CUST0059,No
2024-09-23,Groceries,Olive Oil,6,$8.93,0%,$53.58,$21.85,$3.40,East,Carlos,CUST0146,No
2024-09-23,Clothing,Jeans,20,$33.18,15%,$564.06,$17.29,$188.31,West,Carlos,CUST0147,No
2024-09-24,Furniture,Bookshelf,4,$131.77,0%,$527.08,$23.03,$200.66,West,Frank,CUST0157,No
2024-09-25,Sports,Dumbbells,12,$71.47,0%,$857.64,$40.01,$225.03,South,Diana,CUST0022,No
2024-09-25,Groceries,Cheese,8,$5.33,20%,$34.11,$4.37,$14.16,West,Diana,CUST0109,No
2024-09-25,Clothing,Sneakers,4,$85.09,5%,$323.34,$42.52,$107.76,Central,Alice,CUST0040,No
2024-09-25,Electronics,Smartphone,12,$551.60,10%,"$5,957.28",$29.50,"$3,467.16",Central,Carlos,CUST0198,No
2024-09-27,Groceries,Cheese,17,$11.66,0%,$198.22,$17.59,$69.31,Central,Carlos,CUST0185,No
2024-09-27,Sports,Yoga Mat,15,$59.81,20%,$717.72,$3.69,$273.75,West,Carlos,CUST0007,No
2024-09-27,Sports,Bicycle Helmet,7,$63.46,15%,$377.59,$46.81,$171.41,Central,Bob,CUST0127,No
2024-09-27,Groceries,Coffee Beans,8,$28.67,10%,$206.42,$16.33,$53.05,West,Diana,CUST0002,No
2024-09-28,Electronics,Monitor,1,$337.63,15%,$286.99,$23.05,$77.66,East,Frank,CUST0046,No
2024-09-28,Clothing,Jacket,8,$65.01,10%,$468.07,$18.34,$200.39,West,Eve,CUST0188,No
2024-09-28,Groceries,Pasta,15,$4.51,20%,$54.12,$34.50,-$12.16,South,Diana,CUST0048,No
2024-09-28,Electronics,Monitor,4,$317.09,20%,"$1,014.69",$30.45,$553.86,East,Frank,CUST0067,No
2024-09-28,Groceries,Olive Oil,2,$17.97,0%,$35.94,$20.81,-$9.87,West,Eve,CUST0109,Yes
2024-09-29,Furniture,Dining Table,13,$823.02,10%,"$9,629.33",$27.44,"$2,970.97",West,Frank,CUST0155,Yes
2024-09-29,Clothing,Sneakers,6,$168.11,0%,"$1,008.66",$37.12,$316.90,North,Hank,CUST0104,No
2024-09-29,Sports,Running Shoes,8,$165.03,0%,"$1,320.24",$7.71,$524.27,North,Diana,CUST0148,No
2024-09-29,Groceries,Coffee Beans,17,$16.18,20%,$220.05,$3.57,$93.83,North,Eve,CUST0036,No
2024-09-30,Electronics,Monitor,13,$197.91,0%,"$2,572.83",$5.49,"$1,494.52",South,Eve,CUST0175,No
2024-09-30,Electronics,Headphones,12,$105.05,0%,"$1,260.60",$20.40,$656.73,North,Carlos,CUST0137,No
2024-09-30,Sports,Dumbbells,2,$136.02,10%,$244.84,$44.85,$66.46,West,Carlos,CUST0127,Yes
2024-10-01,Furniture,Standing Desk,2,$216.24,15%,$367.61,$34.77,$153.57,East,Diana,CUST0053,No
2024-10-01,Clothing,Sneakers,15,$102.62,5%,"$1,462.34",$21.74,$455.41,South,Frank,CUST0163,No
2024-10-01,Electronics,Smartphone,3,$955.75,0%,"$2,867.25",$7.06,$872.59,Central,Frank,CUST0085,No
2024-10-02,Groceries,Chocolate,13,$6.89,10%,$80.61,$41.44,-$15.23,West,Alice,CUST0134,No
2024-10-02,Electronics,Smartphone,18,$334.74,0%,"$6,025.32",$11.74,"$3,418.58",West,Alice,CUST0060,No
2024-10-02,Electronics,Monitor,9,$577.09,0%,"$5,193.81",$40.68,"$2,734.67",Central,Frank,CUST0148,No
2024-10-03,Electronics,Laptop,2,"$1,106.83",5%,"$2,102.98",$24.62,$738.40,West,Grace,CUST0180,No
2024-10-03,Groceries,Olive Oil,8,$7.46,0%,$59.68,$22.20,-$3.74,South,Diana,CUST0194,Yes
2024-10-03,Furniture,Bookshelf,12,$76.71,0%,$920.52,$49.20,$317.47,West,Alice,CUST0022,No
2024-10-04,Clothing,T-Shirt,19,$27.51,10%,$470.42,$48.20,$175.80,West,Carlos,CUST0132,No
2024-10-04,Clothing,Sneakers,6,$52.56,5%,$299.59,$18.79,$156.70,South,Carlos,CUST0109,No
2024-10-04,Sports,Running Shoes,16,$112.43,15%,"$1,529.05",$8.96,$842.83,West,Diana,CUST0045,No
2024-10-05,Electronics,Tablet,16,$554.95,0%,"$8,879.20",$40.69,"$5,221.80",South,Diana,CUST0177,Yes
2024-10-05,Furniture,Office Chair,10,$172.96,0%,"$1,729.60",$32.93,$684.30,West,Diana,CUST0083,No
2024-10-05,Furniture,Dining Table,10,$361.62,10%,"$3,254.58",$24.07,"$1,308.09",West,Bob,CUST0093,No
2024-10-06,Clothing,Sneakers,11,$196.28,5%,"$2,051.13",$48.30,$795.22,East,Diana,CUST0047,No
2024-10-06,Sports,Bicycle Helmet,16,$58.02,0%,$928.32,$46.64,$419.48,North,Frank,CUST0063,No
2024-10-06,Furniture,Dining Table,20,$313.71,10%,"$5,646.78",$30.99,"$3,302.95",Central,Eve,CUST0116,No
2024-10-07,Sports,Yoga Mat,1,$54.80,10%,$49.32,$5.35,$24.08,East,Hank,CUST0098,Yes
2024-10-07,Electronics,Tablet,3,$269.28,15%,$686.66,$35.51,$350.41,North,Frank,CUST0182,No
2024-10-08,Groceries,Coffee Beans,18,$8.15,5%,$139.37,$3.56,$57.93,East,Alice,CUST0129,No
2024-10-08,Sports,Running Shoes,5,$85.54,15%,$363.55,$27.50,$145.53,Central,Carlos,CUST0161,No
2024-10-09,Clothing,Sneakers,16,$82.26,10%,"$1,184.54",$31.62,$665.79,Central,Grace,CUST0010,No
2024-10-09,Furniture,Bookshelf,12,$232.07,0%,"$2,784.84",$21.38,"$1,300.89",North,Frank,CUST0157,No
2024-10-10,Groceries,Cheese,16,$17.37,15%,$236.23,$45.53,$38.03,Central,Frank,CUST0046,No
2024-10-10,Furniture,Dining Table,16,$745.02,0%,"$11,920.32",$28.26,"$5,488.39",North,Eve,CUST0135,No
2024-10-10,Clothing,Jacket,6,$164.97,0%,$989.82,$48.59,$349.34,North,Bob,CUST0026,No
2024-10-10,Electronics,Laptop,18,"$1,184.71",10%,"$19,192.30",$19.36,"$5,949.71",South,Hank,CUST0104,No
2024-10-11,Clothing,Sneakers,15,$92.38,0%,"$1,385.70",$18.86,$446.88,West,Eve,CUST0021,No
2024-10-11,Groceries,Pasta,5,$3.19,0%,$15.95,$27.10,-$19.90,South,Grace,CUST0010,Yes
2024-10-11,Furniture,Standing Desk,1,$602.36,0%,$602.36,$9.84,$216.73,East,Frank,CUST0042,Yes
2024-10-11,Clothing,Jacket,15,$152.54,20%,"$1,830.48",$16.86,"$1,043.39",Central,Carlos,CUST0185,No
2024-10-11,Furniture,Bookshelf,14,$172.14,10%,"$2,168.96",$27.30,"$1,261.94",North,Frank,CUST0105,No
2024-10-11,Sports,Bicycle Helmet,14,$40.74,10%,$513.32,$31.64,$125.93,Central,Bob,CUST0167,No
2024-10-12,Clothing,T-Shirt,7,$19.95,10%,$125.69,$24.08,$35.43,North,Hank,CUST0141,No
2024-10-12,Sports,Dumbbells,14,$78.44,5%,"$1,043.25",$3.21,$555.51,North,Bob,CUST0138,No
2024-10-12,Sports,Tennis Racket,12,$178.16,5%,"$2,031.02",$35.22,"$1,068.85",West,Bob,CUST0189,No
2024-10-12,Electronics,Headphones,16,$270.00,0%,"$4,320.00",$7.08,"$2,407.60",North,Frank,CUST0021,No
2024-10-12,Furniture,Sofa,12,$960.08,20%,"$9,216.77",$13.23,"$3,027.04",East,Bob,CUST0171,No
2024-10-13,Sports,Dumbbells,17,$134.98,0%,"$2,294.66",$33.66,"$1,037.16",North,Frank,CUST0074,No
2024-10-13,Clothing,Dress,6,$49.79,5%,$283.80,$42.25,$112.40,South,Bob,CUST0113,No
2024-10-13,Groceries,Olive Oil,12,$18.07,0%,$216.84,$40.86,$57.51,East,Diana,CUST0064,No
2024-10-13,Electronics,Headphones,6,$214.47,0%,"$1,286.82",$13.09,$686.75,South,Alice,CUST0158,No
2024-10-14,Electronics,Laptop,18,"$1,057.85",5%,"$18,089.23",$7.34,"$5,785.56",South,Frank,CUST0169,No
2024-10-14,Groceries,Pasta,11,$9.96,0%,$109.56,$39.64,$16.16,North,Eve,CUST0180,No
2024-10-14,Furniture,Dining Table,18,$230.06,5%,"$3,934.03",$11.01,"$1,743.30",Central,Diana,CUST0006,No
2024-10-14,Furniture,Bookshelf,2,$95.17,5%,$180.82,$46.76,$60.58,Central,Grace,CUST0119,No
2024-10-14,Clothing,Jacket,4,$147.39,0%,$589.56,$33.34,$305.90,South,Diana,CUST0068,No
2024-10-15,Sports,Tennis Racket,2,$142.23,0%,$284.46,$15.00,$149.86,South,Bob,CUST0090,No
2024-10-15,Clothing,T-Shirt,17,$49.17,20%,$668.71,$15.13,$229.26,North,Diana,CUST0148,No
2024-10-15,Clothing,T-Shirt,12,$31.38,20%,$301.25,$9.75,$158.62,West,Grace,CUST0088,No
2024-10-15,Furniture,Standing Desk,8,$535.82,0%,"$4,286.56",$36.85,"$1,297.46",South,Frank,CUST0171,Yes
2024-10-16,Furniture,Bookshelf,11,$145.64,10%,"$1,441.84",$29.70,$529.42,West,Eve,CUST0023,Yes
2024-10-17,Electronics,Headphones,18,$33.44,0%,$601.92,$8.90,$223.66,East,Hank,CUST0104,No
2024-10-17,Sports,Dumbbells,14,$102.34,10%,"$1,289.48",$37.69,$472.17,Central,Grace,CUST0099,No
2024-10-17,Clothing,Jeans,17,$87.91,0%,"$1,494.47",$26.33,$770.02,East,Carlos,CUST0178,No
2024-10-17,Furniture,Standing Desk,18,$337.62,0%,"$6,077.16",$11.51,"$2,620.99",East,Hank,CUST0084,No
2024-10-17,Electronics,Monitor,5,$269.59,15%,"$1,145.76",$43.62,$368.03,North,Alice,CUST0199,Yes
2024-10-18,Furniture,Bookshelf,8,$178.92,10%,"$1,288.22",$31.25,$462.97,North,Eve,CUST0053,No
2024-10-18,Groceries,Chocolate,17,$10.35,15%,$149.56,$14.85,$49.02,West,Alice,CUST0081,No
2024-10-18,Sports,Bicycle Helmet,12,$96.61,0%,"$1,159.32",$34.55,$579.47,South,Frank,CUST0125,No
2024-10-18,Furniture,Sofa,10,$746.28,20%,"$5,970.24",$42.74,"$3,273.72",South,Carlos,CUST0183,No
2024-10-20,Clothing,Sneakers,6,$48.91,0%,$293.46,$14.74,$149.92,West,Hank,CUST0116,No
2024-10-20,Groceries,Chocolate,2,$13.37,15%,$22.73,$4.44,$8.86,North,Grace,CUST0179,No
2024-10-20,Electronics,Tablet,4,$501.85,20%,"$1,605.92",$27.72,$563.96,East,Diana,CUST0060,No
2024-10-21,Electronics,Webcam,20,$49.35,5%,$937.65,$34.19,$446.68,East,Grace,CUST0071,No
2024-10-21,Clothing,Jeans,4,$114.48,5%,$435.02,$19.40,$124.17,South,Hank,CUST0046,No
2024-10-22,Sports,Tennis Racket,9,$141.02,15%,"$1,078.80",$15.61,$543.88,South,Frank,CUST0083,No
2024-10-22,Electronics,Laptop,10,$916.15,10%,"$8,245.35",$38.20,"$3,501.02",West,Eve,CUST0180,No
2024-10-22,Furniture,Dining Table,20,$971.67,10%,"$17,490.06",$34.22,"$8,866.58",East,Alice,CUST0117,No
2024-10-23,Electronics,Webcam,17,$100.08,0%,"$1,701.36",$33.42,$836.54,Central,Carlos,CUST0145,Yes
2024-10-23,Groceries,Olive Oil,1,$18.63,15%,$15.84,$28.36,-$19.79,West,Alice,CUST0079,No
2024-10-23,Furniture,Office Chair,14,$209.07,15%,"$2,487.93",$45.87,"$1,181.19",North,Diana,CUST0197,No
2024-10-24,Groceries,Chocolate,12,$5.23,20%,$50.21,$44.23,-$15.63,Central,Alice,CUST0169,No
2024-10-24,Electronics,Monitor,7,$395.66,0%,"$2,769.62",$43.79,"$1,269.34",North,Eve,CUST0151,No
2024-10-24,Clothing,Jacket,20,$154.50,0%,"$3,090.00",$29.50,"$1,670.67",South,Frank,CUST0133,No
2024-10-24,Sports,Tennis Racket,2,$143.83,0%,$287.66,$33.89,$54.78,Central,Alice,CUST0099,No
2024-10-24,Sports,Tennis Racket,13,$42.49,0%,$552.37,$45.32,$266.82,South,Frank,CUST0046,No
2024-10-24,Furniture,Office Chair,3,$245.13,0%,$735.39,$4.41,$411.41,Central,Frank,CUST0012,No
2024-10-25,Sports,Yoga Mat,19,$27.31,5%,$492.95,$32.66,$231.21,West,Alice,CUST0086,No
2024-10-25,Sports,Bicycle Helmet,20,$98.25,15%,"$1,670.25",$35.50,$712.42,East,Frank,CUST0189,No
2024-10-26,Furniture,Office Chair,20,$271.89,15%,"$4,622.13",$21.26,"$1,608.01",West,Grace,CUST0149,No
2024-10-26,Clothing,Sneakers,13,$67.83,0%,$881.79,$24.97,$412.19,West,Grace,CUST0093,No
2024-10-26,Groceries,Coffee Beans,6,$12.75,0%,$76.50,$32.63,$5.72,North,Hank,CUST0065,Yes
2024-10-27,Groceries,Cheese,20,$17.16,0%,$343.20,$43.81,$145.01,North,Eve,CUST0017,No
2024-10-28,Sports,Yoga Mat,14,$26.75,10%,$337.05,$8.00,$186.91,North,Eve,CUST0138,No
2024-10-28,Clothing,T-Shirt,20,$33.31,10%,$599.58,$22.00,$314.80,Central,Alice,CUST0001,No
2024-10-28,Sports,Running Shoes,19,$136.89,0%,"$2,600.91",$9.91,"$1,109.52",Central,Eve,CUST0146,No
2024-10-29,Electronics,Tablet,9,$599.79,0%,"$5,398.11",$49.94,"$1,939.79",West,Alice,CUST0158,No
2024-10-29,Electronics,Monitor,16,$291.48,0%,"$4,663.68",$16.87,"$1,396.02",North,Diana,CUST0064,No
2024-10-29,Groceries,Coffee Beans,19,$13.22,0%,$251.18,$30.02,$45.88,West,Eve,CUST0003,No
2024-10-29,Sports,Bicycle Helmet,5,$76.24,15%,$324.02,$4.20,$141.86,West,Grace,CUST0100,No
2024-10-30,Furniture,Bookshelf,8,$201.26,0%,"$1,610.08",$21.55,$540.67,Central,Eve,CUST0056,No
2024-10-30,Groceries,Pasta,4,$8.20,10%,$29.52,$23.46,-$6.89,North,Carlos,CUST0184,No
2024-10-31,Furniture,Standing Desk,10,$612.43,15%,"$5,205.65",$20.90,"$2,994.97",West,Carlos,CUST0127,No
2024-11-01,Clothing,Jacket,9,$222.30,15%,"$1,700.60",$36.42,$528.67,Central,Diana,CUST0015,No
2024-11-01,Furniture,Sofa,13,"$1,122.37",20%,"$11,672.65",$44.40,"$4,116.11",North,Diana,CUST0141,No
2024-11-01,Furniture,Standing Desk,12,$663.62,10%,"$7,167.10",$13.85,"$3,203.85",Central,Bob,CUST0002,No
